group,horizon_days,n,positive_rate,negative_rate,mean_return,median_return,avg_winner,avg_loser,median_winner,median_loser,bottom_10pct,bottom_5pct,worst_return,median_mae,median_mfe,mean_mae,mean_mfe,universe_label,bucket
D,1,249,0.5622489959839357,0.43775100401606426,0.0004746494550692703,0.0011753950627735,0.006812227412184631,-0.0076653589302165155,0.00541079654222235,-0.006025674613359,-0.01154607469634522,-0.0141374083483445,-0.0339484679673083,-0.0051968503938281,0.0053545775108789,-0.00689003620285669,0.006766076604320769,XLC,non_spy_etf
D,3,249,0.5341365461847389,0.46586345381526106,0.0007397404507535498,0.0012422360245598,0.013674804733582563,-0.014090979804559027,0.0112945264978412,-0.01059834222749265,-0.020720586370117658,-0.03013756034601802,-0.068308550185914,-0.0103351955305716,0.0112381321450991,-0.013656783810825157,0.013547702095326018,XLC,non_spy_etf
D,5,249,0.5180722891566265,0.4819277108433735,0.0012965075734492479,0.0012649078432853,0.01868222283473162,-0.0173931363324293,0.016575790621657,-0.0149290613925761,-0.02711666310915686,-0.035261900155695004,-0.071096654275202,-0.0143110061964227,0.0152542372880228,-0.018308924535416094,0.018179207019801483,XLC,non_spy_etf
D,10,249,0.5823293172690763,0.41767068273092367,0.0013494540180817773,0.0041333700738115,0.020957254731186075,-0.025988345053073254,0.0175975516442514,-0.0229770609635937,-0.0388540734583537,-0.05259722027321332,-0.0813197026025914,-0.0201983675996813,0.022174254317492,-0.025986101439081595,0.026682201747057988,XLC,non_spy_etf
D,20,249,0.6626506024096386,0.3373493975903614,0.006787272659169698,0.0126111225963945,0.029072755611056055,-0.03698778313917852,0.0286517065347191,-0.02915359442377135,-0.05175608997638934,-0.06451542331972956,-0.1457251158220892,-0.0289667658094069,0.0349337463430923,-0.03590800803536461,0.03880993202126969,XLC,non_spy_etf
A,1,5549,0.49648585330690215,0.5035141466930979,-0.00023156173315978145,0.0,0.010286164296489262,-0.010602476268479434,0.0074126367759588,-0.00796268134533205,-0.01654405691560466,-0.02298038260173698,-0.1344600938947286,-0.0076426406642668,0.006967213123513,-0.010677792089594625,0.009671978760379025,XLE,non_spy_etf
A,3,5549,0.5208145611821949,0.479185438817805,0.0004966161151906209,0.0012035142610511,0.019979754963174837,-0.02067911584068541,0.0153214966622443,-0.0152027026990458,-0.03168905225382078,-0.04434790826305172,-0.2524229074924835,-0.0141565080599725,0.0142196333745405,-0.020520405263058945,0.019451509651681,XLE,non_spy_etf
A,5,5549,0.5375743377185078,0.4624256622814922,0.0012378049220069123,0.0025974026008308,0.02576178847383054,-0.02727156488901798,0.0197322057684907,-0.0201988953871904,-0.039117548763333516,-0.05574946182992741,-0.3225287356353529,-0.0188254552869671,0.0194624652393031,-0.027010041934282244,0.025978064469601905,XLE,non_spy_etf
A,10,5549,0.5449630564065597,0.45503694359344027,0.0030939835111905233,0.0052927555415127,0.03697835560952746,-0.03748674568697618,0.02999189627466145,-0.027036770009818,-0.052939301327046676,-0.07602890112186483,-0.4718061674047025,-0.0275659039234099,0.0297663342784226,-0.03849271641951307,0.03778223357556463,XLE,non_spy_etf
A,20,5549,0.5620832582447288,0.43791674175527123,0.006893996647407414,0.009401453989964,0.053047150931722645,-0.05234538121793381,0.0438944469261408,-0.0381636552098204,-0.07460304723504327,-0.10433258954943536,-0.5639207128585599,-0.0395417145727398,0.0437902426403513,-0.05398821678770794,0.05488070059517248,XLE,non_spy_etf
B,1,1396,0.5143266475644699,0.48567335243553006,-0.0002721531630025023,0.00057955397277525,0.009531349875813793,-0.010654033962220937,0.0071697423006550996,-0.0084826278725357,-0.0166043454042082,-0.022539395377262527,-0.049580838322245,-0.0077236097126125,0.0065736969366506,-0.010449678273732374,0.008924976105206584,XLE,non_spy_etf
B,3,1396,0.5121776504297995,0.4878223495702006,-1.353760556788447e-05,0.0009292653093765999,0.018983017402973323,-0.01995852561013024,0.0142276422675768,-0.0151011778915248,-0.031913257582387,-0.04229423108575998,-0.1437389770726133,-0.0150661041366603,0.01322644563880075,-0.020128853029954607,0.018293474413168285,XLE,non_spy_etf
B,5,1396,0.5179083094555874,0.4820916905444126,0.00023321160980888656,0.00114202719676265,0.0238367197474987,-0.02512390040140915,0.0187325627897381,-0.0188453484889773,-0.0389322716852547,-0.05398754894923713,-0.176082474231371,-0.0193781485899634,0.01824114242708125,-0.02643942107002445,0.02422130044315584,XLE,non_spy_etf
B,10,1396,0.5207736389684814,0.4792263610315186,0.0016694769455311554,0.00238985676675325,0.03449512869168854,-0.03400204595350684,0.0272499103625458,-0.0256253813298108,-0.0522533989810615,-0.07267035029489408,-0.2152217741927203,-0.027985347351951052,0.0282169431383723,-0.03764256374966829,0.03548891408562808,XLE,non_spy_etf
B,20,1396,0.5630372492836676,0.4369627507163324,0.004685875792924239,0.007706191093492,0.04715289905882962,-0.05003392795625874,0.04028467031530995,-0.0385622127249398,-0.07665966052422074,-0.10653006712465647,-0.2095514112930891,-0.0398373612768199,0.04190694975631975,-0.051897970073197845,0.05244165303743563,XLE,non_spy_etf
C,1,4078,0.5002452182442374,0.49975478175576266,-0.00013257846673050356,0.0001152141503717,0.008707352847161112,-0.00898118488495371,0.006609255052853849,-0.0070149457312085,-0.01450562288406218,-0.01969988556348013,-0.049580838322245,-0.006745236791725499,0.006350859349000201,-0.008974398124107172,0.008302991201615267,XLE,non_spy_etf
C,3,4078,0.5235409514467877,0.47645904855321236,0.0005486232628586029,0.00121189422994515,0.017128619800316866,-0.017669746581440625,0.0136712749583274,-0.0130879345507328,-0.02709248407312643,-0.03808854279405503,-0.2524229074924835,-0.0127427275573407,0.0129492449836989,-0.01719290361924824,0.016649845419715203,XLE,non_spy_etf
C,5,4078,0.5434036292300147,0.45659637076998527,0.0013697561092611246,0.00267396850095385,0.02241366201173908,-0.023674978305288367,0.01802470612262845,-0.0178941162149471,-0.03519283724649629,-0.04876772863135012,-0.2835127717986202,-0.0167514937152082,0.0176289225727048,-0.02267691616763285,0.02238872221278171,XLE,non_spy_etf
C,10,4078,0.5453653751839137,0.4546346248160863,0.0032292239562417726,0.0051005954778615,0.033720811697623365,-0.03334752422975212,0.028331166500496552,-0.0249054258469373,-0.04917077665152759,-0.06825541192958631,-0.4718061674047025,-0.024205057622250947,0.0274194360601811,-0.03265443618990982,0.033139757447620224,XLE,non_spy_etf
C,20,4078,0.5671897989210397,0.4328102010789603,0.0073100527490402535,0.009376189464015701,0.04959770166359369,-0.04810713248572581,0.0422743329379589,-0.0359105899581791,-0.06842151104542255,-0.09395820459808014,-0.5639207128585599,-0.0353664468881772,0.04046875411537795,-0.046720287643233334,0.049349667236943756,XLE,non_spy_etf
D,1,1114,0.5161579892280072,0.4838420107719928,-0.00020889942685351585,0.0005284901840264,0.008709475454394816,-0.009722935710188936,0.0065307057755847,-0.0074074074058695,-0.01502174347914405,-0.020584772773207326,-0.049580838322245,-0.0070387163200781,0.00598889875617095,-0.009493163180348834,0.008072136635079215,XLE,non_spy_etf
D,3,1114,0.5134649910233393,0.4865350089766607,0.00011076011732055163,0.000916083913352,0.017112413170320934,-0.01783194384267247,0.012961740749533601,-0.01364744449697785,-0.028566295003056397,-0.03762622164759002,-0.1437389770726133,-0.01370235429068105,0.0123840766759969,-0.017871676180418097,0.016681834809129534,XLE,non_spy_etf
D,5,1114,0.526032315978456,0.473967684021544,0.00039120643399021096,0.00152424541374945,0.021616427027556825,-0.023165572482354554,0.01732709466145005,-0.016731747812900648,-0.0367318729968618,-0.05029540063614759,-0.1431030772560203,-0.01766566300601275,0.01713169571865665,-0.02328780653515512,0.02225192979359871,XLE,non_spy_etf
D,10,1114,0.5161579892280072,0.4838420107719928,0.0003845637330360572,0.00157234930030955,0.03183558990160381,-0.03316708755996293,0.0259329538319936,-0.024583402080273,-0.05233564594586974,-0.07171871769732995,-0.2152217741927203,-0.024987092146442652,0.026220181608772652,-0.033837559082562724,0.03232162577985251,XLE,non_spy_etf
D,20,1114,0.5619389587073609,0.4380610412926391,0.003109872473808253,0.0068204365109497,0.044816068294517016,-0.050390288558494374,0.0386667012930852,-0.03747558141690725,-0.07844558589092897,-0.1101664035929047,-0.2095514112930891,-0.0361725257695337,0.03900691091731885,-0.04835412830950003,0.047532022254347404,XLE,non_spy_etf
A,1,5549,0.49594521535411784,0.5040547846458822,-0.00013973150116888762,0.0,0.00965000183118992,-0.009771961079521206,0.00617411015990495,-0.0064282844545227,-0.015039698554096637,-0.022363123921234518,-0.1449004975164776,-0.0063015026609952,0.0056689342393085,-0.009742762579383994,0.008977567410652863,XLF,non_spy_etf
A,3,5549,0.5238781762479726,0.4761218237520274,0.0004963993386623186,0.0011820330954031,0.0181558091050045,-0.01893429868963319,0.0119685039354076,-0.01255670821497125,-0.027769476583281317,-0.04105256376276016,-0.2407509663214943,-0.0114025085490725,0.0114942528746593,-0.01873386380138167,0.017924885532374958,XLF,non_spy_etf
A,5,5549,0.5328888087943774,0.4671111912056226,0.0011266764679127884,0.0019779598790212,0.023873014196642204,-0.024822752800548967,0.0165467625883461,-0.016411375230064598,-0.03666086800597064,-0.05347584074383602,-0.3189697870263454,-0.015184381770099,0.0155711106027196,-0.02471149116068497,0.02402988600674938,XLF,non_spy_etf
A,10,5549,0.5559560281131736,0.4440439718868265,0.002574894269005721,0.0043904086436077,0.03206372041871455,-0.034345977756908126,0.0231173380011342,-0.02307523694965355,-0.04869306799041516,-0.07140243105245384,-0.3587301587265029,-0.0219399538167377,0.023718439180012,-0.03538669881409608,0.034720599639505384,XLF,non_spy_etf
A,20,5549,0.5846098396107406,0.4153901603892593,0.005582272572531959,0.0097982708860466,0.044995246532526324,-0.04988657234123017,0.03280677490723065,-0.0319778918286366,-0.0685612194855965,-0.10338348679422951,-0.4016354600414469,-0.0307086614146708,0.0346926354324201,-0.05029317993088176,0.04973216664000311,XLF,non_spy_etf
B,1,1022,0.48336594911937375,0.5166340508806262,-0.00023824863526475322,0.0,0.009995768433121997,-0.009813257028793265,0.00640085447144665,-0.0068714337214771,-0.015660014649822987,-0.022702468777820624,-0.10423991727436,-0.0068993603760494505,0.0056413150465907,-0.010112397639998785,0.008883783243770609,XLF,non_spy_etf
B,3,1022,0.49902152641878667,0.5009784735812133,8.958326457116257e-05,0.0,0.018067228321998186,-0.01781783661685029,0.0113796816190084,-0.01267092551805735,-0.02795644788436899,-0.03992978919902487,-0.1201264489009316,-0.012667394846445149,0.011213604315243701,-0.018727614870025173,0.017695711352458236,XLF,non_spy_etf
B,5,1022,0.49902152641878667,0.5009784735812133,0.00021884867726730802,0.0,0.022972270729289306,-0.02244569281986398,0.01536310796404535,-0.01494248873039615,-0.0393056731137038,-0.05300469314079008,-0.1362957430928015,-0.01673278403983265,0.01528693723986825,-0.02414735088719486,0.023173249333014977,XLF,non_spy_etf
B,10,1022,0.550880626223092,0.449119373776908,0.0018154211729227124,0.00340341476854675,0.029738522942944937,-0.03243448361252939,0.0200000000002658,-0.0234234234211955,-0.05197676799394123,-0.07130650985332904,-0.3587301587265029,-0.02182307083946125,0.0225884333898657,-0.03354896417351495,0.03295789897161853,XLF,non_spy_etf
B,20,1022,0.6037181996086106,0.39628180039138944,0.0070755140140669436,0.0113732474937694,0.04283694878203426,-0.04740548660774994,0.0303938356110686,-0.0308277027046169,-0.06357865220493007,-0.1008440634630548,-0.3546325878577888,-0.028327852486882098,0.03560053588839545,-0.04614829385559088,0.048152753136451114,XLF,non_spy_etf
C,1,4078,0.49264345267287885,0.5073565473271211,-0.00031471309425281984,0.0,0.006977682701111568,-0.007395632936150864,0.0051406108271467,-0.0053156146182008,-0.01190476190842772,-0.017214247260641975,-0.0466072652496252,-0.00534188034303415,0.00491895411211215,-0.007443435812886129,0.0066066620648418195,XLF,non_spy_etf
C,3,4078,0.5252574791564493,0.4747425208435508,0.0002768048449364888,0.00110051594272715,0.01349617300160918,-0.014349169634192076,0.01033485087701285,-0.01023664245377735,-0.022408463980667738,-0.03169505354272641,-0.1510978786740159,-0.009624474304947901,0.00999168053292895,-0.014102913117618356,0.01336028834894398,XLF,non_spy_etf
C,5,4078,0.5367827366356057,0.46321726336439434,0.0009949038986813514,0.0018392271123682,0.01828985087339047,-0.019046726025955106,0.0142772159445949,-0.0135620263241226,-0.02880601946177553,-0.041730110090026425,-0.1812634601562589,-0.01280585477413365,0.013513513513894699,-0.0186470708815863,0.018040877914097128,XLF,non_spy_etf
C,10,4078,0.5659637076998528,0.4340362923001471,0.0029192957982001077,0.0044726739097069,0.02566073362975634,-0.026734511272552313,0.0199066648275344,-0.019492818923904053,-0.038862036141076944,-0.055133235272055325,-0.2860732232603379,-0.0179765589051335,0.020495034401502202,-0.026758380059795184,0.026568687055046947,XLF,non_spy_etf
C,20,4078,0.5985777341834232,0.40142226581657675,0.0068892546724127,0.010294660447072,0.03770513847263321,-0.03906161420745184,0.0292207792234207,-0.0265432098828801,-0.052410773351822454,-0.07961537035284064,-0.4016354600414469,-0.026102731217778202,0.0308348993624518,-0.03810061536668912,0.039457884526314664,XLF,non_spy_etf
D,1,786,0.48091603053435117,0.5190839694656488,-0.0005725094369608152,0.0,0.007593102104628152,-0.008137708365197652,0.005690672014840151,-0.005885091971687149,-0.0132510709695409,-0.01938344536004275,-0.0466072652496252,-0.00600801134792155,0.004906685698150601,-0.008334452159757358,0.006867434047075154,XLF,non_spy_etf
D,3,786,0.49363867684478374,0.5063613231552163,-0.0006954074172777977,0.0,0.01429738897223003,-0.01531150037991357,0.0098944160520524,-0.010814411457308201,-0.02546306206753355,-0.034076693186410795,-0.1141325162748846,-0.0106575781343464,0.0098069270620465,-0.015802286386090457,0.013826403207762862,XLF,non_spy_etf
D,5,786,0.4910941475826972,0.5089058524173028,-0.0009130276765823038,-0.0002050020471353,0.017886614876522544,-0.01905468274032848,0.013294172876775,-0.01222357019254925,-0.0320970879792093,-0.04650198002818742,-0.1362957430928015,-0.0147096290784997,0.013108365083880202,-0.020623745980089904,0.01817592565631129,XLF,non_spy_etf
D,10,786,0.5661577608142494,0.43384223918575066,0.0011620192664456236,0.0038700770969447,0.023635978509745213,-0.02816616801586616,0.0176291793300782,-0.019969278032027,-0.043998312610510654,-0.06337161079937034,-0.1263375906109255,-0.0189327447956871,0.0207874250121815,-0.02861119808790633,0.026304692422012457,XLF,non_spy_etf
D,20,786,0.5979643765903307,0.4020356234096692,0.005539518955693382,0.01019554121445045,0.03628815761639637,-0.04019421576117499,0.029430899198239248,-0.02890528233068295,-0.05755433179282805,-0.08841115026811294,-0.1626740947045029,-0.02468296590080435,0.0316865848084535,-0.03880821756540172,0.039179450088879665,XLF,non_spy_etf
A,1,5549,0.5051360605514507,0.4948639394485493,-0.00011884574736632354,0.0002412545233316,0.007694762099443602,-0.008094644288738581,0.00557955363524,-0.0057225162643926505,-0.012541660040716579,-0.01849118491281714,-0.0915972747938478,-0.0055452865082086,0.0050206733613098,-0.00802388038234573,0.007102979144874863,XLI,non_spy_etf
A,3,5549,0.5330690214453054,0.46693097855469456,0.0006832284889567152,0.0014195903463036,0.015188172404230583,-0.015876255919140582,0.0114154853218151,-0.0108968985746525,-0.02334909819317527,-0.0348363373986179,-0.1419753086410007,-0.0106169296999178,0.0107645597580714,-0.015529897981390386,0.014564346159476714,XLI,non_spy_etf
A,5,5549,0.5552351775094612,0.44476482249053884,0.0014840362482923398,0.0028123339344177,0.019821459648557527,-0.021408022704793975,0.0150435471130132,-0.014803240288762,-0.031101254520259556,-0.04507004113760056,-0.1798941798939559,-0.01355638880727,0.0148026315794449,-0.02049939738716059,0.01957697968780548,XLI,non_spy_etf
A,10,5549,0.5673094251216435,0.43269057487835644,0.003459975292458555,0.0055058499652873,0.02829196821630741,-0.02909775637113003,0.022093507964698403,-0.0188986640583174,-0.040792756463351315,-0.05937510797889012,-0.2773990005880863,-0.0191555903043353,0.0223491432818336,-0.029337083423474807,0.028607092904456635,XLI,non_spy_etf
A,20,5549,0.6031717426563344,0.3968282573436655,0.007478109107942813,0.0103648398163858,0.04029077752047933,-0.0423965508270071,0.0321646831805249,-0.0279845335795156,-0.054091587561813974,-0.08145216555389953,-0.3958494470386956,-0.0278637770892381,0.0337475560993307,-0.041557665406981324,0.04177207810826615,XLI,non_spy_etf
B,1,997,0.485456369107322,0.5145436308926781,-0.00046903885978218253,0.0,0.006802118982029631,-0.007329156589678708,0.00515035838867415,-0.0056206089006874,-0.012220497398767181,-0.016723604935538258,-0.0389030612249194,-0.0059101654847825,0.0045027148718725,-0.007743263352815362,0.00633380871776654,XLI,non_spy_etf
B,3,997,0.5135406218655968,0.4864593781344032,-0.00012833537991357346,0.0004448398565159,0.013788297629031238,-0.014819708783170774,0.01003813169668915,-0.0102040816330049,-0.024097583664799697,-0.0346077073363474,-0.0986648865152124,-0.0107853982307656,0.0099220411041016,-0.014755740519577445,0.013423568997319307,XLI,non_spy_etf
B,5,997,0.5406218655967904,0.4593781344032096,0.000597206356664148,0.0022519539007801,0.017337606427098386,-0.019103832154174397,0.0131056393968218,-0.01472474765919495,-0.02946008806158846,-0.041052967192363454,-0.1017828632246777,-0.0140603566532274,0.013612950700157,-0.01918830850456314,0.01776697032586394,XLI,non_spy_etf
B,10,997,0.5707121364092277,0.4292878635907723,0.003486879290471516,0.0057441253273697,0.024994628394491188,-0.025106366597816312,0.018905472637076,-0.01869320488762405,-0.038561955712511614,-0.05260878573999888,-0.1478296478320147,-0.0192459794352705,0.0208923111766412,-0.027024530334869387,0.0263919538044509,XLI,non_spy_etf
B,20,997,0.6108324974924775,0.3891675025075226,0.008506762993811002,0.0097192224614552,0.03670792634040044,-0.035757434114624474,0.0294613117356239,-0.02787054160955385,-0.04808561829386874,-0.06797622109580932,-0.2017306652256483,-0.0280232808800615,0.031835205991787,-0.038145363165884655,0.039946802273842924,XLI,non_spy_etf
C,1,4078,0.5083374203040706,0.49166257969592936,-0.00013933393233418346,0.00026863671244935,0.0060365745241254196,-0.006524699633202392,0.0047904191620362,-0.0047954866025429,-0.010333333331142851,-0.014457695710768744,-0.0476370510420744,-0.004699315544715249,0.004393788244815251,-0.006430481276353764,0.005735571788025892,XLI,non_spy_etf
C,3,4078,0.5380088278567925,0.46199117214320745,0.0007097904296468173,0.00140413370985875,0.012191479212835674,-0.012661135892177149,0.00975291915577085,-0.009237989654021901,-0.01857666980406689,-0.027079870827284462,-0.1191911075408781,-0.0089299954426974,0.00936425309812285,-0.012334594664301892,0.011814274169964976,XLI,non_spy_etf
C,5,4078,0.5617949975478176,0.43820500245218247,0.0016476770279448595,0.0028250166656921,0.01643115368021697,-0.017305286044442047,0.0134099616851608,-0.0127507820155873,-0.02598000058516409,-0.0363698995531773,-0.1348182883943891,-0.01162551467733015,0.0128931907927559,-0.016297482160504174,0.016019065363930593,XLI,non_spy_etf
C,10,4078,0.5782246199117215,0.4217753800882786,0.003941108254276456,0.00561848802603775,0.023790237813335887,-0.02327066354820153,0.01937295050078055,-0.01592560987209485,-0.034152043394774435,-0.04792674579924036,-0.2758805410482399,-0.01631173552093505,0.019701110436044347,-0.02341934238973301,0.023798660008038236,XLI,non_spy_etf
C,20,4078,0.6206473761647867,0.37935262383521334,0.00850153876975474,0.01063815832261465,0.03429790947963339,-0.0337031246217791,0.0287874382087656,-0.0235439900841423,-0.04265608219186279,-0.060859020399849424,-0.3958494470386956,-0.02337550426593775,0.030512672343157098,-0.033075682576875626,0.03552923303470201,XLI,non_spy_etf
D,1,772,0.4896373056994819,0.5103626943005182,-0.0004978694401590816,0.0,0.0058711903694924975,-0.006608287227083693,0.0045280411154591995,-0.0049602888776737,-0.010948541960346439,-0.01474084012646518,-0.0289125431529798,-0.00534568569823265,0.0038738004046011,-0.00691369708707429,0.005449013137069814,XLI,non_spy_etf
D,3,772,0.5090673575129534,0.49093264248704666,-0.0005602446300955685,0.00037404163470905,0.011305286435346071,-0.012864080273152468,0.0087330552662951,-0.0094526269521945,-0.01961012746461145,-0.029707148977185724,-0.0986648865152124,-0.00950524689526545,0.0088018840237877,-0.013078700334938673,0.011339075501404072,XLI,non_spy_etf
D,5,772,0.5375647668393783,0.46243523316062174,-0.0004086523203589672,0.0017206863247859,0.014303199645093584,-0.017510665109330418,0.0115825091089627,-0.0128951747061256,-0.02726213850392523,-0.037113325088756435,-0.1017828632246777,-0.0126996643289417,0.0116880107620822,-0.017384284132736915,0.01483494520073758,XLI,non_spy_etf
D,10,772,0.5647668393782384,0.43523316062176165,0.001286200638678665,0.00462684799201705,0.019966228735027357,-0.022953359629202377,0.0163058229138365,-0.01713848400654475,-0.03700946235856511,-0.04848770200146451,-0.0992801439703029,-0.017402573280344752,0.01807611627168465,-0.024889591833936468,0.021591144653636075,XLI,non_spy_etf
D,20,772,0.5854922279792746,0.41450777202072536,0.004308526075969675,0.0069189114475327,0.030099783712972356,-0.032121625336296616,0.024443915097040747,-0.025914091246662947,-0.044465060974675306,-0.06292142410508045,-0.2017306652256483,-0.02572489543955015,0.0273032448117609,-0.03602398860428613,0.032331324366052676,XLI,non_spy_etf
A,1,5549,0.5101820147774374,0.48981798522256265,-0.0003197615917462943,0.0003895598004186,0.008709648220258227,-0.009724566292918038,0.0060859642450417,-0.0065072684078071995,-0.01546164048567274,-0.022378811686525158,-0.0693301997702608,-0.0060975609771367,0.0058235030597271,-0.009536403866797794,0.008473517376467043,XLK,non_spy_etf
A,3,5549,0.5444224184537755,0.4555775815462245,0.0004902895145437977,0.0021265284404716,0.016780673723800116,-0.01897697737476132,0.0119914346950709,-0.01354891567584075,-0.028361628243738,-0.04074529753192247,-0.1370830977939269,-0.0115540150219729,0.0117408906862703,-0.018203428944857474,0.01685519388590085,XLK,non_spy_etf
A,5,5549,0.5561362407641016,0.4438637592358984,0.0012775583885032936,0.0032327586187721,0.022170314305634944,-0.024899885687935306,0.01662324125565335,-0.0171026157022899,-0.036477937385941316,-0.05554930633758466,-0.1826287978852089,-0.0150956055014621,0.0162481536161822,-0.023988282085910844,0.022468226643769025,XLK,non_spy_etf
A,10,5549,0.5855109028653811,0.41448909713461884,0.003156637062883466,0.0074181291822206,0.03079103272879153,-0.03587995055387102,0.0241005730245009,-0.02526623997282445,-0.05236080354239374,-0.07575617954928696,-0.2281672162544642,-0.0218332392259229,0.0246947835745492,-0.034056569435807926,0.03280003530026257,XLK,non_spy_etf
A,20,5549,0.6141647143629483,0.3858352856370517,0.007075919876636461,0.0138095238083422,0.04439989139042873,-0.05233561441528509,0.036115028289403356,-0.0362345909633671,-0.06977761384696242,-0.10821049917605186,-0.2825786039159957,-0.0308471454893117,0.0385356454716891,-0.04767274700202377,0.04788767866594544,XLK,non_spy_etf
B,1,1175,0.505531914893617,0.49446808510638296,-0.00031377972651641884,0.0002862049201184,0.0081487096712125,-0.0089656191451928,0.00576954690097715,-0.0055974165756813,-0.01534385965795022,-0.021784419777003218,-0.0645879732752824,-0.0063051702320229,0.0056082830060948,-0.009153877441894612,0.007719603434670533,XLK,non_spy_etf
B,3,1175,0.563404255319149,0.43659574468085105,0.0009022308458536209,0.0029311940754195,0.015547044352124856,-0.017996144478028556,0.01135600730961925,-0.01318267420331,-0.02666364735117614,-0.038646460183965156,-0.0977600000001077,-0.0111220150507443,0.0118343195254584,-0.016881999164105006,0.016099102070310244,XLK,non_spy_etf
B,5,1175,0.5702127659574469,0.4297872340425532,0.0018381133902626882,0.0040899795492743,0.021102669775772288,-0.023720803002393608,0.016273524986075,-0.0157614241988988,-0.035341475038722335,-0.055047497450225205,-0.1187989556143138,-0.0142348754415743,0.0167130919244522,-0.022366872044226657,0.021819781853088183,XLK,non_spy_etf
B,10,1175,0.6246808510638298,0.3753191489361702,0.003870525829546616,0.0098806092979029,0.028746704286433993,-0.03753336303066956,0.02305786341731515,-0.0277945619489045,-0.0544717108217974,-0.07862075642512371,-0.1556135770209751,-0.0212389380570756,0.0268138801260322,-0.03263273884874666,0.03278100886143663,XLK,non_spy_etf
B,20,1175,0.6221276595744681,0.3778723404255319,0.006531280591819816,0.0139784226607106,0.04355806411145839,-0.054429482365062606,0.037760416669452,-0.0357263188949469,-0.07084649695451888,-0.11645409881402165,-0.2825786039159957,-0.0302803738329142,0.0427565392353617,-0.04617743297429384,0.04972989155420002,XLK,non_spy_etf
C,1,4078,0.5196174595389897,0.4803825404610103,-0.00027025034251631423,0.00047617179723885,0.006457346711067258,-0.00754731933513683,0.0049999999993262,-0.005102908657405,-0.011739801647823627,-0.01698039606194171,-0.0626650237632302,-0.0049397922583763,0.0049707491197832,-0.0074174881319994885,0.0063850554220898715,XLK,non_spy_etf
C,3,4078,0.5598332515939186,0.4401667484060814,0.0007657394390011333,0.0023915855252042003,0.012973271780541556,-0.014760609494556966,0.010126964932829,-0.0105485232030421,-0.02162562632160137,-0.030816581606907974,-0.1286745291314139,-0.00933842136008355,0.01009031165402215,-0.014031325796267612,0.012990097714032534,XLK,non_spy_etf
C,5,4078,0.5730750367827366,0.42692496321726336,0.0018204582532748946,0.0035818238666638002,0.017594472753030676,-0.019353506069487464,0.0145374449259552,-0.0137709433089802,-0.02840954776798521,-0.03969569980420885,-0.1826287978852089,-0.012244873816145,0.0141257856603667,-0.01847019239829913,0.017551628978578777,XLK,non_spy_etf
C,10,4078,0.603727317312408,0.39627268268759197,0.004417502524919633,0.007835009135753399,0.025350456793638974,-0.027474164188933718,0.0210970464116514,-0.020179849065670552,-0.037555187518410825,-0.0571299248330916,-0.2281672162544642,-0.0175619719098743,0.021455716522401247,-0.026459532291471785,0.026301138027582504,XLK,non_spy_etf
C,20,4078,0.6427170181461501,0.35728298185384993,0.009507986506720469,0.0149451234683978,0.03702257204833473,-0.03998805241199675,0.0325938099190421,-0.0300211416558942,-0.052270556521867705,-0.07301427499985876,-0.2825786039159957,-0.02477688195438495,0.0344986982640472,-0.03716703921688164,0.03943579709725733,XLK,non_spy_etf
D,1,911,0.5115257958287596,0.4884742041712404,-0.00044725839977618743,0.0003664345956502,0.006579627491389124,-0.007805750141985255,0.00501628000593885,-0.0047864506557462,-0.0122358175703984,-0.0185692006076811,-0.0416799999998019,-0.0055192532031105,0.0049055905218324,-0.007915230207122828,0.006363597721721044,XLK,non_spy_etf
D,3,911,0.5729967069154775,0.4270032930845225,0.0005825238753120845,0.0030118155838085,0.01254551674423126,-0.015470643933366094,0.00958590947472445,-0.0111446482479808,-0.0226472068415859,-0.03287267252223905,-0.0977600000001077,-0.0099005653827745,0.0103227208502059,-0.014488411485480392,0.013327415859979914,XLK,non_spy_etf
D,5,911,0.570801317233809,0.429198682766191,0.0012455624920185517,0.0038125691778523,0.017572324023362635,-0.02046777765196846,0.0141251901976349,-0.0130151843807203,-0.029948364880768,-0.045186379669895846,-0.1068464730263778,-0.0123265306128774,0.0148883374625532,-0.019405982080976818,0.01819226653258829,XLK,non_spy_etf
D,10,911,0.6180021953896817,0.38199780461031835,0.0022842849399783882,0.0088321884148128,0.02416979176194497,-0.033122440177168685,0.0204790638128053,-0.0220948914797269,-0.0505464480851204,-0.07243753459594345,-0.1391076115519077,-0.0184375000026877,0.0236764222298377,-0.029626050694356216,0.027458120571719882,XLK,non_spy_etf
D,20,911,0.6180021953896817,0.38199780461031835,0.004926855508611331,0.0129124292457627,0.037007083528668626,-0.04697305361579171,0.0340871189719333,-0.032848876535471444,-0.061902594452262,-0.0919179537046492,-0.2825786039159957,-0.0281755196370674,0.0372670807518797,-0.042732360550666613,0.042358858418518074,XLK,non_spy_etf
A,1,5549,0.5080194629663002,0.49198053703369976,3.721876419652431e-05,0.000355998579208,0.006045530999701338,-0.006166968851879692,0.0043509789698481,-0.0043085610474145,-0.0094415198093018,-0.01364459071375296,-0.0702781844789546,-0.0043649061525193,0.0041564330255876,-0.006221412080022258,0.005816195632688532,XLP,non_spy_etf
